App Name,API Product,Environments,API Proxy
IBG-Mediation-App,CreditLens-Product,"int-preprod-1,int-prod-1,int-prod-2",Enterprise-CreditLens-V1
IBG-Mediation-App,CreditLens-Product,"int-preprod-1,int-prod-1,int-prod-2",Enterprise-CreditLens-V1
IBG-Mediation-App,CreditLens-Product,"int-preprod-1,int-prod-1,int-prod-2",Enterprise-CreditLens-V1
IBG-Mediation-App,CreditLens-Product,"int-preprod-1,int-prod-1,int-prod-2",Enterprise-CreditLens-V1
IBG-Mediation-App,CreditLens-Product,"int-preprod-1,int-prod-1,int-prod-2",Enterprise-CreditLens-V1
IBG-Mediation-App,CreditLens-Product,"int-preprod-1,int-prod-1,int-prod-2",Enterprise-CreditLens-V1
IBG-Mediation-App,CreditLens-Product,"int-preprod-1,int-prod-1,int-prod-2",Enterprise-CreditLens-V1
IBG-Mediation-App,CreditLens-Product,"int-preprod-1,int-prod-1,int-prod-2",Enterprise-CreditLens-V1
IBG-Mediation-App,CreditLens-Product,"int-preprod-1,int-prod-1,int-prod-2",Enterprise-CreditLens-V1
CCM-BCS,CCM-UNIFIED-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
CCM-BCS,CCM-UNIFIED-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
Evolution-AOWorkbench,BDO-Evolution-Product-PreProd,int-preprod-1,BBG-Evolution-BDO_Evolution-V1
Evolution-AOWorkbench,BDO-Evolution-Product-PreProd,int-preprod-1,Evolution-hoststatus
Evolution-AOWorkbench,BDO-Evolution-Product,int-prod-1,BBG-Evolution-BDO_Evolution-V1
Evolution-AOWorkbench,BDO-Evolution-Product,int-prod-1,Evolution-hoststatus
BRS-Replacement,BRS-CCM-Unified-v1,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-CCM_Phase2_BAPI-V1
BRS-Replacement,BRS-CCM-SMS-v1,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-CCM_Phase2_BAPI-V1
BRS-Replacement,BRS-CCM-SMS-v1,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-ApiBanking_Login-V1
BRS-Replacement,BRS-Replacement-Product,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-ApiBanking_Login-V1
BRS-Replacement,BRS-Replacement-Product,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-Bridger-V1
BRS-Replacement,BRS-Replacement-Product,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-Carnelian_RDC-V1
BRS-Replacement,BRS-Replacement-Product,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-Fin_Engine-V1
BRS-Replacement,BRS-Replacement-Product,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-IST_IBFT-V1
BRS-Replacement,BRS-Replacement-Product,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-OTP-V1
BRS-Replacement,BRS-Replacement-Product,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-CRM_AccountInformation-V1
BRS-Replacement,BRS-Replacement-Product,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-Southbound_Icos_Proxy-V1
BRS-Replacement,BRS-Replacement-Product,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-Southbound_Proxy-V1
BRS-Replacement,BRS-Replacement-Product,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-CCM_Phase2_BAPI-V1
BRS-Replacement,BRS-Replacement-Product,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-SM-V1
BRS-Replacement,BRS-CCM-Email-v1,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-CCM_Phase2_BAPI-V1
BRS-Replacement,BRS-CCM-Email-v1,"int-preprod-1,int-prod-hybrid-1",Retail-BRS_R-ApiBanking_Login-V1
Evolution-BDOAnywhere,BDO-Evolution-Product,int-prod-1,BBG-Evolution-BDO_Evolution-V1
Evolution-BDOAnywhere,BDO-Evolution-Product,int-prod-1,Evolution-hoststatus
Evolution-BDOAnywhere,BDO-Evolution-Product-PreProd,int-preprod-1,BBG-Evolution-BDO_Evolution-V1
Evolution-BDOAnywhere,BDO-Evolution-Product-PreProd,int-preprod-1,Evolution-hoststatus
One Loyalty,CCM-UNIFIED-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
One Loyalty,CCM-UNIFIED-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
One Loyalty,Perx-Product,"int-preprod-1,int-prod-1,int-prod-3",Retail-OL-Perx_BalanceInquiry-V1
One Loyalty,Perx-Product,"int-preprod-1,int-prod-1,int-prod-3",Retail-OL-Perx_LoyaltyTransactions-V1
One Loyalty,Perx-Product,"int-preprod-1,int-prod-1,int-prod-3",Retail-OL-Perx_Vouchers-V1
One Loyalty,Perx-Product,"int-preprod-1,int-prod-1,int-prod-3",TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
ATR-PayMaya,pmr-passthrough-Product,"int-preprod-1,int-prod-3",pmr-passthrough-proxy-v1
CMS-ePayments-Growsari-App,CMS-ePayments-Merchant-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Authorize-V1
CMS-ePayments-Growsari-App,CMS-ePayments-Merchant-Product,int-prod-1,TBG-CMSEpayment-Microsite-CMS_BillPaymentInquiry-V1
CMS-ePayments-Growsari-App,CMS-ePayments-Merchant-Product,int-prod-1,CMS-DataValidate-v1
CMS-ePayments-Growsari-App,CMS-ePayments-Merchant-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CMS-ePayments-Xendit-App,CMS-ePayments-Merchant-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Authorize-V1
CMS-ePayments-Xendit-App,CMS-ePayments-Merchant-Product,int-prod-1,TBG-CMSEpayment-Microsite-CMS_BillPaymentInquiry-V1
CMS-ePayments-Xendit-App,CMS-ePayments-Merchant-Product,int-prod-1,CMS-DataValidate-v1
CMS-ePayments-Xendit-App,CMS-ePayments-Merchant-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
Evolution-FalconSMS-PreProd,BDO-Evolution-Product-PreProd,int-preprod-1,BBG-Evolution-BDO_Evolution-V1
Evolution-FalconSMS-PreProd,BDO-Evolution-Product-PreProd,int-preprod-1,Evolution-hoststatus
OPICS-App,OPICS-Products,"int-prod-1,int-prod-2",Retail-OPICS-OPICS_CASACustomerList-V1
OPICS-App,OPICS-Products,"int-prod-1,int-prod-2",COG-Telephony-CRM_CustomerAccountList-V1
OPICS-App,OPICS-Products,"int-prod-1,int-prod-2",COG-Telephony-CRM_AccountInformation-V1
OPICS-App,OPICS-Products,"int-prod-1,int-prod-2",COG-Telephony-OPICS_KYCFields-V1
OPICS-App,OPICS-Products,"int-prod-1,int-prod-2",COG-CRM_CC-OPICS_CASABalance-V1
OPICS-App,OPICS-Products,"int-prod-1,int-prod-2",COG-Telephony-OPICS_CASATransactions-V1
OPICS-App,OPICS-Products,"int-prod-1,int-prod-2",TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
OPICS-App,OPICS-Products,"int-prod-1,int-prod-2",Enertpise-PaymentUtility-OPICS_KYCFields-V2
OPICS-App,OPICS-Products,"int-prod-1,int-prod-2",COG-Telephony-OPICS_CASATransactions-V2
OPICS-App,OPICS-Products,"int-prod-1,int-prod-2",COG-CRM_CC-OPICS_CASABalance-V2
OPICS-App,OPICS-Products,"int-prod-1,int-prod-2",COG-Telephony-CRM_CustomerAccountList-V2
OPICS-App,OPICS-Products,"int-prod-1,int-prod-2",Retail-OPICS-OPICS_CASACustomerList-V2
FICO,CCM-UNIFIED-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
FICO,CCM-UNIFIED-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
FICO,CCM-Email-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
FICO,CCM-Email-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
FICO,FICO,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
FICO,FICO,int-prod-1,Retail-FICO-fai_mapper_passthrough_proxy-V1
FICO,CCM-SMS-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
FICO,CCM-SMS-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
FICO,CCM-Viber-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
FICO,CCM-Viber-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CMS-ePayments-ShopeePay-App,CMS-ePayments-Merchant-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Authorize-V1
CMS-ePayments-ShopeePay-App,CMS-ePayments-Merchant-Product,int-prod-1,TBG-CMSEpayment-Microsite-CMS_BillPaymentInquiry-V1
CMS-ePayments-ShopeePay-App,CMS-ePayments-Merchant-Product,int-prod-1,CMS-DataValidate-v1
CMS-ePayments-ShopeePay-App,CMS-ePayments-Merchant-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CMS-ePayments-Internal,CMS-ePayments-Internal,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CMS-ePayments-Internal,CMS-ePayments-Internal,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login2FA-V1
CMS-ePayments-Internal,CMS-ePayments-Internal,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Logout-V2
CMS-ePayments-Internal,CMS-ePayments-Internal,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_UserAttributes-V2
CMS-ePayments-Internal,CMS-ePayments-Internal,int-prod-1,TBG-CMSEpayment-Microsite-SouthBound_Proxy-V1
KVM-Update-APP,KVM-operations,"int-preprod-1,int-preprod-2,int-prod-1,int-prod-2,int-prod-3,int-prod-4,int-prod-hybrid-1",Platform-Manage-Kvms-V1
CJ-CFTS-APP,CFTS-PRD-Authentication,"int-preprod-1,int-prod-2",API-Login-v1
CJ-CFTS-APP,CFTS-PRD-DCSS,"int-preprod-2,int-prod-2,int-prod-3",CJ_UM-DCSS-LimitAmount-V1
CJ-CFTS-APP,CFTS-PRD-DCSS,"int-preprod-2,int-prod-2,int-prod-3",CJ_UM-DCSS-UpdateAmount-V1
CJ-CFTS-APP,CFTS-PRD-DCSS,"int-preprod-2,int-prod-2,int-prod-3",API-DCSS-ReadCard-v1
CJ-CFTS-APP,CFTS-PRD-ICOS,"int-preprod-1,int-prod-3",API-ICOS-v1
CJ-CFTS-APP,CFTS-PRD-SCU,"int-preprod-1,int-prod-3",API-SCU-v1
CJ-CFTS-APP,CFTS-PRD-EPID,"int-preprod-2,int-prod-3",CJ_UM-EPID-V1
CJ-CFTS-APP,CFTS-PRD-ICBS,"int-preprod-2,int-prod-2,int-prod-3",API-ICBS-AccntInfo-V1
CJ-CFTS-APP,CFTS-PRD-ICBS,"int-preprod-2,int-prod-2,int-prod-3",CJ_UM-ICBS-Accnt-Balance-V1
CJ-CFTS-APP,CFTS-PRD-ICBS,"int-preprod-2,int-prod-2,int-prod-3",CJ_UM-ICBS-Accnt-Cif-V1
CJ-CFTS-APP,CFTS-PRD-ICBS,"int-preprod-2,int-prod-2,int-prod-3",CJ_UM-ICBS-Accnt-Linked-V1
CJ-CFTS-APP,CFTS-PRD-ICBS,"int-preprod-2,int-prod-2,int-prod-3",CJ_UM-ICBS-Fund-Transfer-V1
CJ-CFTS-APP,CFTS-PRD-ETools,"int-preprod-2,int-prod-3",CJ_UM-TerminalDetails-V1
CJ-CFTS-APP,CFTS-PRD-ETools,"int-preprod-2,int-prod-3",CJ_UM-TerminalSequence-V1
CJ-CFTS-APP,CFTS-PRD-PREPROC,int-prod-3,API-PREPROC-v1
retail-cj-cico-qms-tv,ApiBanking-Login-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
retail-cj-cico-qms-tv,retail-cj-cico-bcx-rates,int-prod-2,COG-Telephony-BCX_Rates-V1
BDO Enterprise SMS,CCM-UNIFIED-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
BDO Enterprise SMS,CCM-UNIFIED-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
BDO Enterprise SMS,CCM-Email-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
BDO Enterprise SMS,CCM-Email-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
BDO Enterprise SMS,CCM-SMS-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
BDO Enterprise SMS,CCM-SMS-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
BDO Enterprise SMS,CCM-Viber-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
BDO Enterprise SMS,CCM-Viber-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-DCSS_DebitCardBlock-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-BCX_Rates-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-Cadencie_CreditCards-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-EMBS_SendSOAEmail-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-IST_DebitCardBlocking-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-LRS_Rewards-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-NICE_Voice_Biometrics-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-CRM_CreditCardAccountBalance-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-CRM_CashCardDetails-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-SM_Rewards-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-OPICS_KYCFields-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-CRM_AccountInformation-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-CASHCARD_PermanentBlock-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-CASHCARD_ClientInquiry-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-CRM_CashCardAccountTransactions-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-OPICS_CASATransactions-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-CRM_CustomerAccountList-V1
CRM-App,IVRS,"int-preprod-1,int-prod-2",API-DCSS-ReadCard-v1
CRM-App,ApiBanking-Login-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CCM-V1,CCM-UNIFIED-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
CCM-V1,CCM-UNIFIED-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CCM-V1,ApiBanking-Login-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CCM-V1,CCM-Email-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
CCM-V1,CCM-Email-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CCM-V1,CCM-SMS-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
CCM-V1,CCM-SMS-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CCM-V1,CCM-Viber-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
CCM-V1,CCM-Viber-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
IVRS,OneLoyalty-RewardsCard,"int-prod-1,int-prod-2,int-prod-3,int-prod-4",TBG-CMSEpayment-Microsite-ApiBanking_Login2FA-V1
IVRS,OneLoyalty-RewardsCard,"int-prod-1,int-prod-2,int-prod-3,int-prod-4",Retail-OneLoyalty-RewardsCard-V1
IVRS,OneLoyalty-RewardsCard,"int-prod-1,int-prod-2,int-prod-3,int-prod-4",Retail-OneLoyalty-RewardsCard-V1
IVRS,OneLoyalty-RewardsCard,"int-prod-1,int-prod-2,int-prod-3,int-prod-4",Retail-OneLoyalty-RewardsCard-V1
IVRS,CCM-UNIFIED-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
IVRS,CCM-UNIFIED-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-DCSS_DebitCardBlock-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-BCX_Rates-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-Cadencie_CreditCards-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-EMBS_SendSOAEmail-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-IST_DebitCardBlocking-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-LRS_Rewards-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-NICE_Voice_Biometrics-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-CRM_CreditCardAccountBalance-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-CRM_CashCardDetails-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-SM_Rewards-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-OPICS_KYCFields-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-CRM_AccountInformation-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-CASHCARD_PermanentBlock-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-CASHCARD_ClientInquiry-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-CRM_CashCardAccountTransactions-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-OPICS_CASATransactions-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",COG-Telephony-CRM_CustomerAccountList-V1
IVRS,IVRS,"int-preprod-1,int-prod-2",API-DCSS-ReadCard-v1
IVRS,ApiBanking-Login-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
IVRS,Telephony API-PROD,"int-prod-1,int-prod-3",telephony_creditcards_rewards
IVRS,Telephony API-PROD,"int-prod-1,int-prod-3",Telephony_Cash_Card-V1
IVRS,Telephony API-PROD,"int-prod-1,int-prod-3",TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CMS-Mobile-Release-CCM,CCM-UNIFIED-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
CMS-Mobile-Release-CCM,CCM-UNIFIED-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CMS-Mobile-Release-CCM,CCM-Email-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
CMS-Mobile-Release-CCM,CCM-Email-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CMS-Mobile-Release-CCM,CCM-SMS-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
CMS-Mobile-Release-CCM,CCM-SMS-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CMS-Mobile-Release-CCM,CCM-Viber-v1,int-prod-1,TBG-CMS_Mobile-CCM_Phase_2_BAPI-V1
CMS-Mobile-Release-CCM,CCM-Viber-v1,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CMS-Mobile-Release-CNR-ICOS-App,CNR-ICOS-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CMS-Mobile-Release-CNR-ICOS-App,CNR-ICOS-Product,int-prod-1,TBG-CMS_Mobile-southbound_icos_proxy-V1
CMS-Mobile-Release-CNR-ICOS-App,CNR-ICOS-Product,int-prod-1,TBG-CMS_Mobile-ICOS_ValidateSubscriberNumber-V1
CMS-Mobile-Release-CNR-CMS-App,CNR-CMS-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CMS-Mobile-Release-CNR-CMS-App,CNR-CMS-Product,int-prod-1,TBG-CMS_Mobile-CMS_BillPayment-V1
CMS-Mobile-Release-CNR-CMS-App,CNR-CMS-Product,int-prod-1,TBG-CMSEpayment-Microsite-CMS_BillPaymentInquiry-V1
CMS-Mobile-Release-CNR-CMS-App,CNR-CMS-Product,int-prod-1,TBG-CMS_Mobile-CMS_VirtualAccountValidation-V1
CMS-Mobile-Release-CNR-CMS-App,CNR-CMS-Product,int-prod-1,TBG-CMS_Mobile-CMS_VirtualAccountBulkValidation-V1
CMS-Mobile-Release-CNR-CMS-App,CNR-CMS-Product,int-prod-1,TBG-CMS_Mobile-CMS_VirtualAccountLedgerUpdate-V1
CMS-Mobile-Release-southbound-ms,southbound-ms,"int-preprod-1,int-prod-1",TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CMS-Mobile-Release-southbound-ms,southbound-ms,"int-preprod-1,int-prod-1",TBG-CMSEpayment-Microsite-SouthBound_Proxy-V1
CMS-Mobile-Release-southbound-ms,southbound-ms,"int-preprod-1,int-prod-1",Retail-BRS_R-ApiBanking_Login-V1
Evolution-FalconSMS,BDO-Evolution-Product,int-prod-1,BBG-Evolution-BDO_Evolution-V1
Evolution-FalconSMS,BDO-Evolution-Product,int-prod-1,Evolution-hoststatus
HealthCheck,Target Server Health Check Product,"int-preprod-1,int-preprod-2,int-prod-1,int-prod-2,int-prod-3,int-prod-4,int-prod-5,int-prod-hybrid-1,int-prod-hybrid-2",Platform-Target_Server_Health_Check_Prod_Int-V1
HealthCheck,Target Server Health Check Product,"int-preprod-1,int-preprod-2,int-prod-1,int-prod-2,int-prod-3,int-prod-4,int-prod-5,int-prod-hybrid-1,int-prod-hybrid-2",Platform-Target_Server_Health_Check-V1
Solaire-App,Solaire-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Authorize-V1
Solaire-App,Solaire-Product,int-prod-1,TBG-CMSEpayment-Microsite-CMS_BillPaymentInquiry-V1
Solaire-App,Solaire-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
Solaire-App,CMS-ePayments-Merchant-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Authorize-V1
Solaire-App,CMS-ePayments-Merchant-Product,int-prod-1,TBG-CMSEpayment-Microsite-CMS_BillPaymentInquiry-V1
Solaire-App,CMS-ePayments-Merchant-Product,int-prod-1,CMS-DataValidate-v1
Solaire-App,CMS-ePayments-Merchant-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CMS-App,CMS-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Authorize-V1
CMS-App,CMS-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login-V1
CMS-App,CMS-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Login2FA-V1
CMS-App,CMS-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_Logout-V2
CMS-App,CMS-Product,int-prod-1,TBG-CMSEpayment-Microsite-ApiBanking_UserAttributes-V2
CMS-App,CMS-Product,int-prod-1,TBG-CMSEpayment-Microsite-CMS_BillPaymentInquiry-V1
CMS-App,CMS-Product,int-prod-1,TBG-CMSEpayment-Microsite-SouthBound_Proxy-V1
CJ-UM-APP,ATM-PRD-EPIDReqSub,"int-preprod-2,int-prod-3",CJ_UM-EPIDReqSub-V1
CJ-UM-APP,ATM-PRD-CFTSCardlessQR,"int-prod-1,int-prod-3",Retail-CJ-UM-ATM-Authentication-V1
CJ-UM-APP,ATM-PRD-CFTSCardlessQR,"int-prod-1,int-prod-3",API-CardlessTransactions-v1
CJ-UM-APP,ATM-PRD-CFTSCardlessQR,"int-prod-1,int-prod-3",API-QRFulfillment-v1
CJ-UM-APP,ATM-PRD-Authentication,int-prod-1,Retail-CJ-UM-ATM-Authentication-V1
CJ-UM-APP,ATM-PRD-CFTSBioBalanceInquiry,"int-preprod-2,int-prod-3",CJ_UM-BiometricsBalanceInquiry-V1
CJ-UM-APP,ATM-PRD-Terminal,int-prod-1,CBG-CJ_UM_R1A-ATM_API_Terminal_V1
CJ-UM-APP,ATM-PRD-CheckSubmission,"int-preprod-2,int-prod-2",Retail-CJ_UM-API_CheckAggregator-V1
CJ-UM-APP,ATM-PRD-CFTSBioCustomer,"int-preprod-2,int-prod-3",CJ_UM-BioCustomer-V1
CJ-UM-APP,ATM-PRD-CFTSBioWithdrawal,"int-preprod-2,int-prod-3",CJ_UM-BiometricsWithdrawal-V1
CJ-UM-APP,ATM-PRD-CheckDeposit,int-prod-2,API-CheckAccount-V1
CJ-UM-APP,ATM-PRD-EPIDRel,"int-preprod-2,int-prod-3",CJ_UM-ATM-EPIDRel-V1
CJ-UM-APP,ATM-PRD-Passbook,"int-preprod-2,int-prod-1",Retail-CJ-UM-ATM-Passbook-V1
CJ-UM-APP,ATM-PRD-RevokeAuthentication,"int-preprod-2,int-prod-3",CJ_UM-RevokeToken-V1
CJ-UM-APP,ATM-PRD-CFTSBioLinkedAccounts,"int-preprod-2,int-prod-3",CJ_UM-BioLinkedAccounts-V1
CJ-UM-APP,ATM-ADMIN-PRD-Authentication,int-prod-2,ADMIN-API-Login-V1
CJ-ATM-ADMIN-APP,ATM-ADMIN-PRD-KVM,int-prod-2,ADMIN-API-KVM-V1
CJ-ATM-ADMIN-APP,ATM-ADMIN-PRD-Authentication,int-prod-2,ADMIN-API-Login-V1
